time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.740000000000001,-0.6225226202839858,-0.43847540118288575,13.39518718328844,6.16015643934395,0.1646392618188406,0.0,-1.298003439132854,-0.9629462952086274,3.9355883062328503,-0.03932905126727147,0.12698080792268782,0.0,433.32428987967575,431.63411232186957,432.3326255367602,434.3311348072678
1.8000000000000012,-0.7036264920426423,-0.4986182132264172,13.632653009320538,6.157746747407611,0.17252305691996384,0.0,-1.4061612577561373,-1.0419997499400984,3.9795068375639167,-0.041880282478450104,0.13901304969791223,0.0,439.11973263688316,440.1327600044268,440.76253166282925,440.55077056372807
1.8600000000000012,-0.791813638735973,-0.5638611832915738,13.8751816518918,6.1552164320722405,0.1816720748140881,0.0,-1.5342608115189191,-1.1329486046763675,4.103975066213586,-0.04276150923239282,0.17091651487213477,0.0,464.704571824014,467.218839161672,467.12760585943124,467.0580084044058
1.9200000000000013,-0.888292698222919,-0.6348883979654926,14.12726167415494,6.152717128108613,0.19144643992789767,0.0,-1.6827344025555298,-1.234786983265401,4.29751252802775,-0.03952979893842862,0.13774491104668285,0.0,491.0983119984753,488.6532542832723,487.93685646704705,488.1773189937378
1.9800000000000013,-0.992666452480503,-0.7112530833404553,14.384609511760932,6.150252260721114,0.19965410208820078,0.0,-1.7970998595031913,-1.3108939662480819,4.2804813745513535,-0.04437882027707858,0.13482440751789118,0.0,424.76496746511845,424.5326722740682,425.9355168917261,425.51958642131723
2.0400000000000014,-1.104848197072232,-0.7927483215933839,14.644785795289279,6.147988156575549,0.20731702364387417,0.0,-1.9430182197960326,-1.405777504375179,4.391210820217819,-0.026974647443102323,0.1071200780455878,0.0,468.63156125844836,466.4864837832119,465.8833632239776,467.24166272821947
2.1000000000000014,-1.2252334608762883,-0.879524706287089,14.908223817586777,6.146438595928972,0.21333642497283556,0.0,-2.070372596233903,-1.4868888704700698,4.3897308176786405,-0.02362267810388927,0.08110266917164037,0.0,433.1664084091985,430.98133675426465,433.4591421849307,433.74063373560233
2.1600000000000015,-1.353965388156909,-0.9715699519522706,15.174257523841728,6.144512359345093,0.21777547178496892,0.0,-2.2210869384991008,-1.5813744289919727,4.4773510494584166,-0.060226134302284226,0.053328898530853694,0.0,463.18698638254796,461.0011369062983,463.966756594904,461.08303002433473
2.2200000000000015,-1.491621908203749,-1.0692015330698879,15.444573113394446,6.140837119085072,0.2206617122852883,0.0,-2.367711270091678,-1.6733102860954092,4.532588663965184,-0.06339233159603262,0.034796020930562395,0.0,454.0876602471008,452.5996268423706,453.94583594064125,453.6890606613698
2.2800000000000016,-1.6383314509427003,-1.1725456237987835,15.719022842871423,6.137306087729009,0.222322386113726,0.0,-2.522729899704044,-1.7717910421896568,4.615035935330151,-0.05104162824771802,0.007010415173563787,0.0,464.2753886700317,462.09005120833797,463.13782445602095,464.1060359699752
