Episode,Reward,Action,Best_Score,x,y,z
174,213.93255770078468,"[900.3330406030245, -0.4583740035647685, 900.0936196697652, -0.7086360985857916]",484.12298591412247,-11.219018135105665,15.014791089165131,0.0
175,180.70385555264795,"[899.9146462268473, 900.0537033499277, 899.996530844662, -0.09548760997324507]",484.12298591412247,11.68940668090963,6.25651578312454,0.0
176,269.5906931484052,"[900.5141425952164, 900.0940321903743, 900.2254197409089, 0.003857673635632941]",484.12298591412247,1.1179440815751527,4.744446128673646,0.0
177,240.348039016502,"[0.29634490066616065, 899.7286124954645, 899.8486207971706, 0.4299934003989933]",484.12298591412247,-10.609376206664491,-7.302503972417854,0.0
178,181.64846997155828,"[-0.24725303422315537, 899.8308663570866, 899.4777300391316, 0.0436275605021422]",484.12298591412247,-5.132753944342369,10.417002500334185,0.0
179,317.1499823025136,"[-0.09757935679819917, -0.5311402328217744, 899.9268132525506, 0.28117528250270435]",484.12298591412247,3.298126531984701,-3.7213626902330166,0.0
180,235.10251157165177,"[0.8189270923537719, 0.1497137848034292, -0.162162848581413, -0.10663942321742148]",484.12298591412247,6.538348892035595,4.919206298971122,0.0
181,324.7355782434982,"[-0.14253732076650893, -0.5647274389722584, 899.6692054191382, 899.7819811681728]",484.12298591412247,-35.2913332934978,-51.353426710979114,5.215871484648626
182,279.38582276723247,"[900.0311999562911, 900.2513845786074, -0.11772590060694343, 0.4506066017177164]",484.12298591412247,6.251365585584178,10.98662336895366,0.0
183,269.13670966703665,"[0.16224105365468666, 0.6748056988349254, -0.017982814336062695, 0.12358479744089745]",484.12298591412247,-8.344511943470112,2.3392121923236857,0.0
184,155.19512476430918,"[1.0026029564183379, -0.6140218820262893, 0.2376924666237829, 0.10232751757604461]",484.12298591412247,-10.85449170014218,10.846756516129107,0.0
185,268.0468049666972,"[0.3078212433344748, -0.6982517106865468, -0.028622533427940855, -0.3912477484869255]",484.12298591412247,-15.610543594643111,2.873369853540648,0.0
186,223.9289859725443,"[0.35864133604331705, -0.13708728166268777, -0.11461930414762436, 0.300390109963423]",484.12298591412247,-0.8546772661320918,-3.4920406776838582e-06,0.0
187,234.6047542896787,"[-0.611662752643573, -0.5465016434261043, 0.1577394855115681, 900.1051878471582]",484.12298591412247,-3.8408471577357504,-0.8753536430554105,0.0
188,202.39567566332857,"[0.1803965869897295, -0.06526310668649543, -0.8668738642990784, -0.2707167996411961]",484.12298591412247,-0.00021300327272196393,0.09268672487432929,0.0
189,218.1371831384817,"[-0.598855213463695, 0.9100934460606893, 0.2128468940433891, -0.16695239980350263]",484.12298591412247,-0.20542860521751627,0.21812125342497563,0.0
190,211.78191915950512,"[0.0019493099240676104, 899.3196005573935, 0.030303057360046876, 167.1538733789575]",484.12298591412247,-1.389968656065098,-0.6855211412643644,0.0
191,221.19291413918376,"[0.32197331599276463, -0.06607371206149865, -0.0888673105534207, 1.1849654423005325]",484.12298591412247,-4.151487793568203,2.181205488441513,0.0
192,218.944262805708,"[0.26989977148915995, -0.853692806139436, -0.2363107474035662, 160.307359386354]",484.12298591412247,-0.3810948152380577,-5.787432682358525,0.0
193,186.7405968066629,"[-0.02435397995129504, -0.27616236478154943, -0.09522851106039229, 0.09011342049668908]",484.12298591412247,-1.9220727182849184,1.2968981793326941,0.0
194,393.1785898518486,"[-0.5062116759065777, 0.3509891718743149, -0.03602342089650801, -0.3693934983747707]",484.12298591412247,6.372867687459066,5.128380554656099,0.0
195,302.0633065700499,"[-0.45016484540255175, 900.5349610425221, -0.4967641748748887, -0.17670564822284054]",484.12298591412247,-8.687775305784475,-3.249359887482306,0.0
196,268.33218133960474,"[792.1802197385075, 819.9894874253952, 0.350803174565669, 0.33006617110553227]",484.12298591412247,-27.455424115045115,-15.208126132517958,0.0
197,382.933970148176,"[900.2169002567388, 0.3067345924560681, 900.0308093677249, -0.49716122824212416]",484.12298591412247,-13.586382926994075,-8.206923124809133,50.40440961258252
198,383.7270727973308,"[900.5098670677779, 0.25506021090887887, 899.931941649238, -0.40332867930405203]",484.12298591412247,-13.61969914783328,-3.9949932257489524,50.975222338635035
199,382.1598755144775,"[0.6244111095797483, 0.15100436875662313, 900.3113818764633, 0.5480218580406052]",484.12298591412247,-14.442185928264879,31.87928426907053,25.392462329576773
200,219.38209835105272,"[-0.47719885680651397, -1.1742078184233744, 0.4991965942640456, 0.26632795064716663]",484.12298591412247,-12.44967195416546,1.127133354786175,0.0
201,334.96640214273395,"[0.4519362157242415, 0.6522361353079489, 899.4631001849266, 899.7360560216466]",484.12298591412247,15.829362163692034,3.9440034318114345,29.615818886397264
202,209.57446178786222,"[-0.13221330256845498, -0.45549415590773723, -0.46714937050566635, 0.5033110304691253]",484.12298591412247,1.2093409099673824,-0.21305769097407373,0.0
203,253.48054589023374,"[0.05160340706337706, 899.7739077912975, 900.3769947582135, 900.4120890549405]",484.12298591412247,-36.91983762529041,-41.06343369028479,116.7455455472006
204,294.6714709571958,"[-0.22013472762352168, 0.24988922523082685, -0.05772869572873168, 0.16048235720489032]",484.12298591412247,-3.622368689628107,0.16661497845547188,0.0
205,260.4160081544,"[-0.23642436852707757, 14.924638894000454, 899.8547844053521, 899.8530201363684]",484.12298591412247,-2.715032096713816,-0.26979621531216985,0.0
206,260.38882325271385,"[-0.4797193281521669, -0.801761745527587, 900.4899064308471, 892.0056889761902]",484.12298591412247,-2.732978906835113,-0.6133265887914455,0.0
207,328.0341017066023,"[0.2528271403617703, -0.013928748612213993, 900.5296702503475, 900.0005729552319]",484.12298591412247,-16.48213253611723,0.9406865977339518,0.0
208,299.1219664374506,"[0.33784232947406573, 0.5226778195678339, 900.0728888145586, 899.9361511102254]",484.12298591412247,6.52471191064582,0.03272310721566399,0.0
209,272.0738318610065,"[0.02059787477772934, 0.23152918903415176, 899.9528446806266, 899.6609168885759]",484.12298591412247,-6.907985158072949,1.66935717080456,0.0
210,294.7926387649524,"[895.632565802374, 0.29854638154051694, -0.059201870879029284, 0.38807017059055693]",484.12298591412247,-1.1451175000356635,1.691378545397038,0.0
211,468.36319496543655,"[0.3958340754544307, -0.6805844909187843, -0.5699685763795931, -0.18760468549627296]",525.6090834339582,-2.246716160217803,0.12321050070007161,0.0
212,202.04857590398964,"[-0.0469794184200581, -0.421562297563751, 900.1110151867326, 715.3738280474713]",525.6090834339582,-4.644971195910261,-4.723840836573138,0.0
213,276.3070486486289,"[0.41634109284788257, 0.459424555638323, -0.19158167955827182, 0.468457580910694]",525.6090834339582,0.0031715912624079583,3.673331284657655,0.0
214,213.25473867354967,"[0.6550839853851672, 899.9582196291199, 899.6331307554891, 0.04650345144487289]",525.6090834339582,0.7736283973809412,6.302482610205068,0.0
215,238.22661375885198,"[900.5333867772164, 899.0980565634744, 899.4822620241673, 0.07306474277447239]",525.6090834339582,0.29565798918402897,6.689337945532198,0.0
216,432.99618626467793,"[-0.5220148077517697, 900.3714000274263, 900.7551742838962, -0.22899458928282912]",525.6090834339582,-2.9856997318445875,-62.420791891677595,22.138978258720737
217,251.3220343942589,"[-0.11397010012180481, 0.2504790969675022, -0.3384653669484043, 1.1252255663218829]",525.6090834339582,-21.540314354866062,3.8352077454562266,0.0
218,214.18953281375315,"[899.523788203001, 899.9446105697454, 900.3672834499924, 0.09680193499398411]",525.6090834339582,-0.8991097696803996,10.723964832082983,0.0
219,223.75019462052308,"[0.1962339681947978, 0.1861694575423602, 0.2487468650896893, -0.04717928801992821]",525.6090834339582,0.2513933984984141,-2.6147125807472493,0.0
220,290.63690112392544,"[-0.1689848386450283, 0.96986106896006, 899.6181911172526, 899.723634326186]",525.6090834339582,3.2179119037778503,1.638771595880096,0.0
221,366.306738292468,"[-0.3941998743442033, -0.2612995073320199, 899.7656526837882, -0.19027119476405258]",525.6090834339582,5.225095803207825,-0.8688970150901077,0.0
222,271.205478767949,"[-0.4495124615808479, -0.5557799821036539, 0.11594465104375251, -0.4417759378237931]",525.6090834339582,-0.3264227376743344,-0.022969516120562947,0.0
223,241.10846996058115,"[-0.40197432787594684, 0.3329042128205724, -0.05047127255511506, -0.3859282542591925]",525.6090834339582,-4.252415457925061,0.4267992768312866,0.0
224,415.4648395900766,"[0.0011174221657064276, 899.7067290489721, 900.5430842536248, -0.23818260987947185]",525.6090834339582,-3.148427417839262,-0.114035319326166,0.0
225,257.0948282873957,"[899.680559197535, 900.1970044712443, 899.9950733028265, 899.283369100467]",525.6090834339582,-39.188023700130124,-26.72049700186304,141.3403566392697
226,277.13059551447924,"[0.47450291256944616, -0.4154675504020676, 0.4865420121591709, 899.7944460137763]",525.6090834339582,-57.840936315524345,2.0157365839156696,63.95613830503704
227,266.28719376431854,"[899.6233188324928, 899.7788074490055, 899.5358656216717, 900.2297230886877]",525.6090834339582,-3.4309305303615942,-3.0506305218877894,153.36739255184193
228,226.36335658622482,"[899.7323532318584, -0.3729924491485441, 900.2458269063122, -0.740276258391168]",525.6090834339582,-56.57104449872294,33.560990686627534,0.0
229,299.15024591339596,"[899.9929945260366, 0.7627937078679191, 900.8951765549882, -0.4477027523209591]",525.6090834339582,-17.100033481537455,3.681046035700331,3.6608963899851394
230,166.20914523217277,"[0.3184839473011817, -0.1955168848729267, 900.8114789197632, 0.14083696507799376]",525.6090834339582,16.375730442259137,7.586592197382187,0.0
231,383.14550418445964,"[899.8477530164615, -0.18399409430396446, 900.056472368237, 0.08334903209172406]",525.6090834339582,-20.061879703543465,-29.79037023379069,24.829227318947243
232,387.94029191951745,"[900.5403680227682, 0.15215323569150774, 900.6001125338852, -0.039781806396612905]",525.6090834339582,-18.984655850504804,1.5533425581537177,17.07726214263653
233,228.41981764611518,"[899.2049269863907, 0.1318209855773922, 900.1130222181915, -0.40014706572022957]",525.6090834339582,-49.0029150100233,13.581381647860972,0.0
234,245.5939516163106,"[899.8120282992118, 0.0930438782178167, 900.6599930621876, -0.11032987894582505]",525.6090834339582,-13.4230315719572,1.8495875154824262,0.0
235,194.3161613133875,"[899.9353099487714, -0.5856268749192506, 899.7553292825302, -0.02416894698071581]",525.6090834339582,-31.69914083388217,1.9667006823770128,0.0
236,258.63370190250015,"[900.2263698210038, 900.224024139428, 900.1855752407268, 900.3040305108187]",525.6090834339582,7.893130055192013,27.73131148222266,200.06951811870644
237,226.72395524951384,"[0.46981258735843867, -0.04405033293724919, 0.07667160077115148, -0.019848491591485197]",525.6090834339582,-7.450441853479691,-3.029617620961235,0.0
238,202.47402774336413,"[0.5997996862740186, 0.10738624020351739, -0.3819429271641829, -0.047900645181188084]",525.6090834339582,-13.421183139623691,-10.916065527273773,0.0
239,262.95379636626825,"[899.2425142643294, 0.6023628053163662, 900.340420420593, 899.7957613787544]",525.6090834339582,-20.907483389043193,24.647870110019475,0.0
240,234.23994753416835,"[900.322309771892, 0.30038771720844526, 900.5654652977107, 900.3296930539957]",525.6090834339582,-9.784801300260147,13.514693155017627,0.0
241,452.8515508719605,"[899.9933806409822, -0.3778357897339447, 899.5191451272102, -0.23478716277375644]",525.6090834339582,28.466728302499888,9.069255939916312,10.168212725296247
242,208.81936599077528,"[-0.11196159017535114, 0.06322608257723389, 899.8922257046506, 0.5172072062151059]",525.6090834339582,14.688992235709524,-20.62616638778294,0.0
243,234.16374597881193,"[-0.03171033367777481, -0.7781942455579054, -0.1534720691089781, -0.4775418652557418]",525.6090834339582,-8.705440574527396,-13.144714615817271,0.0
244,173.83401568430156,"[900.130284591004, -0.5221069473586424, 899.7743780672231, 379.6762049322756]",525.6090834339582,-17.060276423780316,6.172431442354663,0.0
245,286.52380267227375,"[-0.0474908321216668, 900.2066515854606, 900.1910831134244, 900.0395092916855]",525.6090834339582,-5.373032289507638,-2.876132567696179,55.55058052458137
246,297.630821916607,"[0.35037952505138165, 900.2322771534209, 900.5044390337722, 899.7542901531484]",525.6090834339582,-2.7407191713003156,-0.6139398900912348,0.0
247,297.89813115202116,"[-0.18603430500468549, 0.43588498280190124, -0.004299358899652814, -0.2960260691606711]",525.6090834339582,-0.16983226836221774,0.08722939345579545,0.0
248,260.4252872794393,"[-0.9031965288025847, 0.2662483065523972, 0.2974967332597855, 0.1600839407984032]",525.6090834339582,-3.1503916812678483,-0.006135142395104538,0.0
249,260.4159734158359,"[-0.07416876630362784, 0.2031541597924496, 0.12227507613733567, 0.06709936279868409]",525.6090834339582,-2.5757651247744464,-0.11517700246146591,0.0
250,260.37933688156454,"[-0.561545377942575, 900.0279037644862, 899.8091442599349, 899.586573732487]",525.6090834339582,-2.7910217776250663,-0.6047546657522475,0.0
251,260.42497896199734,"[0.3384566097414264, 82.04843325656272, -0.02625365354233039, 0.15654577760360888]",525.6090834339582,-2.704571607065604,-0.03469939818210223,0.0
252,297.6279447783034,"[0.06498418780867071, 0.35259874814549647, -0.4059835638973315, -0.6128282657462394]",525.6090834339582,-3.0900605552212275,-0.026160964613588144,0.0
253,306.07641926999605,"[0.008790410083133637, 0.562117872510479, -0.16846036035869824, 0.1189041769943012]",525.6090834339582,-4.331308640989673,0.17280741776909164,0.0
254,289.993746480974,"[900.473536338264, -0.42387911358738156, 900.6399676383548, 899.8078265109905]",525.6090834339582,-50.822316889998305,16.643629704062572,25.54733307580241
255,234.3030077208105,"[0.16660005069486422, 0.559224813579999, 64.32704104048102, -0.24651722570333112]",525.6090834339582,9.545744741133355,0.26739932884567036,0.0
256,145.64961423799426,"[0.30978944758541815, 0.17947648216888906, 899.606947518363, 0.09336734598223179]",525.6090834339582,11.867755985950451,-0.43435398389808294,0.0
257,202.86114363860938,"[0.3912218445235276, -0.11404129198616667, 900.1684454180031, 899.5401523719247]",525.6090834339582,18.46027685110239,-1.247079336157974,0.0
258,400.4358160320924,"[0.5397523841365036, 899.9588240305712, 899.9295254638965, 899.6233521378231]",525.6090834339582,-2.91776622046086,-0.8486588867505591,0.0
259,243.54561226232212,"[900.2726923156647, -0.19242886704332493, 899.483738714092, 899.8541401530738]",525.6090834339582,29.20282684625931,-8.149350469679716,0.0
260,261.75355496162075,"[-0.2862000858867163, 900.1348139615324, 900.1572401755672, 900.1999169834721]",525.6090834339582,13.200156273292656,-23.506377219669133,150.2402280476485
261,194.19506323218457,"[900.4891091445411, 0.3898810073356931, 899.9335620868867, 899.7018164864054]",525.6090834339582,-22.91093652115382,5.946053987468737,0.0
262,265.6922013144574,"[-0.05419032322683329, 900.1697408217007, 900.8010067260967, 899.9915251523573]",525.6090834339582,-1.4144819079215225,10.177250267991667,136.92285903670464
263,280.43529839990686,"[-0.34875065163860847, 899.5826477133791, 899.9303107028993, 899.6003261290422]",525.6090834339582,-2.513226662881496,-0.2514053444074337,0.0
264,260.39470822179607,"[-0.7634065943692543, 899.9810040951115, 900.184357687469, 900.0279913814475]",525.6090834339582,-2.711601205856075,-0.6639099745481205,0.0
265,260.3898725492252,"[-0.13733789859407902, -0.09131882825751025, 900.2663289071049, 899.897038594716]",525.6090834339582,-2.7526875036955736,-0.6171506376200899,0.0
266,260.42767060111015,"[0.11038923992473516, 900.6139464540262, 900.0017714567101, 899.964989940174]",525.6090834339582,-2.719929283532586,-0.03129778092155296,0.0
267,300.4095638295822,"[-0.5510894175057358, 899.4548178035061, 900.2448112155511, 899.7823123833844]",525.6090834339582,-3.558809564237488,0.09370396459117648,0.0
268,280.42760843057147,"[-0.038471266059072175, 899.9778494433573, 900.587595343814, 899.4062693004989]",525.6090834339582,-2.521201195802335,0.003962110937422021,0.0
269,297.66624033011965,"[-0.47208157706767906, -0.40985877275898597, -0.5244194544544617, 0.33252188865415183]",525.6090834339582,-2.3829047262838365,-0.2698654530046578,0.0
270,297.6323032376978,"[-0.6211608915638733, 0.03163565328822632, -0.03288969276590884, -0.7310170365082878]",525.6090834339582,-2.7120574633769485,-0.06799831137008265,0.0
271,280.44340212774875,"[0.5281148191350375, 899.3579056446547, 900.4245340034474, 899.3628304981162]",525.6090834339582,-2.380132468254661,0.008669946727152544,0.0
272,280.4410935717044,"[-0.18325350972313298, 899.57333678878, 899.773439066983, 900.3615553300789]",525.6090834339582,-2.3690517535135354,-0.33369613536043913,0.0
273,260.40819867004836,"[0.1000475195325704, 900.3841573876847, 899.7091909564248, 899.9434430531749]",525.6090834339582,-2.7053705750343613,-0.30180122161948164,0.0
274,260.42070750682586,"[-0.03265008220869402, 899.7643178601918, 899.8293112081391, 900.2765396991443]",525.6090834339582,-2.761790336004848,-0.013118242173036228,0.0
275,260.40949055467354,"[0.08210854043507962, 900.1993589320158, 899.6468213381719, 899.9471911934513]",525.6090834339582,-2.7390178065848914,-0.312429575222003,0.0
276,260.4034874773039,"[0.3771196437389905, 899.9243630537251, 899.7852330979094, 899.7895313901251]",525.6090834339582,-2.7687074583057996,-0.19695067366029415,0.0
277,263.17333794889475,"[0.6056740216852603, 900.3471466728442, 899.6670029410301, 900.7103788187893]",525.6090834339582,-3.7510984031612935,0.4245134348524685,0.0
278,253.5529312635823,"[0.0288659953286379, -0.0627873061778388, 899.8448519351017, 899.6064751859976]",525.6090834339582,-13.92121846605719,-0.23333103951871648,0.0
279,260.4171136563601,"[0.18670002457657564, 899.8698466060423, 900.322999988442, 899.279894415505]",525.6090834339582,-2.754472817467319,-0.05082806187522657,0.0
280,189.2400284841709,"[-0.06365601502229057, 0.3255497661713185, 0.6003924198739026, -0.05739198704609209]",525.6090834339582,-33.48705697971105,-8.020478697328699,0.0
281,262.1910696299533,"[899.7772831673176, 899.4695443311371, 899.9300324843239, 900.0104828518788]",525.6090834339582,-27.798651440682047,-3.6602751567747394,139.10441859788833
282,180.46220948810094,"[0.25128136073910406, 899.7374900206072, 899.9832160392228, 900.0204507150844]",525.6090834339582,-3.7239578764483263,-1.7874651338335985,0.0
283,324.5987353625196,"[0.3427027042448394, 900.6716836480989, 900.3036924386219, 899.8361223691742]",525.6090834339582,-7.534364238997136,-1.301510500502729,0.0
284,260.3497375502581,"[0.11185853924176464, -0.2713559583578029, -0.2262712873559707, -0.18107661944257558]",525.6090834339582,-4.590109952317619,-0.028544645809332813,0.0
285,309.1810495033668,"[-0.7360880137896918, 900.6783755252493, 900.1532224435165, 900.4141537610036]",525.6090834339582,3.344380319561384,-0.2593295278595751,0.0
286,420.47905856722343,"[-0.42383428045431837, 901.1458751022401, 900.0057372872101, 900.1839403156832]",525.6090834339582,-2.9112279376418253,-0.2637414724222465,0.0
287,375.36230997882046,"[0.5064376579053287, 899.6320276912464, 900.1144525186388, 899.725967782538]",525.6090834339582,-3.038296012675238,-1.3027927938415587,0.0
288,207.89067516627136,"[-0.5086494691611152, 0.3930746437091228, 0.07863027755331553, 0.07979151698417129]",525.6090834339582,-47.3463881424521,-0.6850523678929756,0.0
289,163.32927718755894,"[899.563007726906, -0.04905865323935043, 900.0750878970384, 900.0480263818631]",525.6090834339582,55.959230644399334,-1.1628659580267722,0.0
290,214.00595241020358,"[-0.5077003424334581, -0.4270852706714662, 0.7910286393671841, -0.1220997337730369]",525.6090834339582,-11.496290367885578,0.11174775761777155,0.0
291,176.2578670780244,"[0.4508389608270411, -0.4669004146182832, 900.1655430148371, 900.8137983138728]",525.6090834339582,-12.617077772248345,0.033329374485378704,0.0
292,176.19671053186138,"[-0.06893880810951457, -0.2598583279914389, 900.1136618603562, 900.2881230491741]",525.6090834339582,-12.567378452508825,0.22298711736769045,0.0
293,193.96444385184446,"[-0.5686651483005534, -0.4091437869162828, 899.4588168416027, 899.8038168201161]",525.6090834339582,-11.395028098629128,-0.19881069838970278,0.0
294,173.93893146890787,"[-0.2581882164942728, -0.2368535341207279, -0.26762352693111485, -0.2997473792680613]",525.6090834339582,-11.622998247327988,-0.19484289517895928,0.0
295,211.273734927308,"[900.5307676474455, -0.7691447520518695, 899.2878390634056, -0.0039072199819112086]",525.6090834339582,-10.855427209687909,0.0018441623690746262,0.0
296,181.72832513435597,"[900.078181455819, -0.02896000792589304, 0.35911147271091215, 0.010113684775635512]",525.6090834339582,-11.236060993803054,0.20987608968628607,0.0
297,196.8703626301873,"[-0.05625045025251485, 899.68605808024, 899.4440451802975, 900.4527469531489]",525.6090834339582,-1.7875559837675945,0.05787429683038417,0.0
298,202.34241746360811,"[-0.5311355906706806, -0.07613125320197629, 0.1010359266614195, 0.5533502775037457]",525.6090834339582,-11.558734880413125,0.6131437784156423,0.0
299,297.667392791564,"[-0.11064915638573575, -0.7514146793976553, 0.03426124309341311, 0.14012265586469397]",525.6090834339582,-2.537331263143199,-0.05380632110427747,0.0
300,260.4077198800784,"[1.0361446671593308, 899.7432514947554, 900.4084754158378, 899.8122577406281]",525.6090834339582,-2.795065972817782,-0.041827701297855194,0.0
301,195.53970995484474,"[-0.6971117909523314, 900.8244341752637, 900.0009525837373, 899.458904300867]",525.6090834339582,-8.984730866646888,0.8585670531170078,0.0
302,261.2794005367839,"[899.3986456388625, 899.8908853312673, 900.5935513146683, 900.6097493850853]",525.6090834339582,-18.274926620566585,19.537477467179404,156.74005916297733
303,249.16441507973374,"[899.7834831691064, 900.8907707219382, 900.2254319646588, 900.1528581679618]",525.6090834339582,-67.32921711741359,-41.83580709849163,117.2098291602821
304,264.1601918475546,"[900.3803558520148, 900.1737471969021, 900.4054041171332, 900.2935940844495]",525.6090834339582,3.8761173120650567,7.2481226396366365,156.66102159443327
305,263.4263932544234,"[-0.3940966356336786, 899.8125933713848, 899.5889517605829, 899.4652473628271]",525.6090834339582,1.2877248635763074,-17.017102735131047,151.16807223539806
306,283.22496287727904,"[0.19042112605380465, 900.2892952190616, 900.4626283835327, 899.6744905840384]",525.6090834339582,-3.3299726284988815,0.09049383520045934,0.0
307,291.84261372978824,"[0.7011313726707592, -0.09284281769085179, 0.4004157647877834, 0.49599791012597966]",525.6090834339582,-3.9741604772684704,-0.06659468945608853,0.0
308,260.4219066466957,"[-0.1726561701740108, -0.052004149626912965, -0.18989112953803258, -0.41476070270393045]",525.6090834339582,-2.633127091039008,-0.06435477856429267,0.0
309,300.396349284524,"[-0.4235314471577596, 899.338549349874, 900.4910773621783, 899.5669968035297]",525.6090834339582,-4.048170926041857,0.018642360316407963,0.0
310,260.38096198868914,"[-0.25795374176022257, 899.5006269371746, 899.9008623722451, 900.3637764008271]",525.6090834339582,-2.8267264217836625,-0.27053058766484517,0.0
311,260.4083301615041,"[0.019688470502986805, 899.8981998652828, 900.0317768852021, 899.70487627683]",525.6090834339582,-2.7984410852144843,0.0002905843877103909,0.0
312,260.3953635680862,"[0.10915421019232721, 899.8328586781462, 899.5581918781049, 899.8343576223069]",525.6090834339582,-2.843890998105224,-0.017600035343012667,0.0
313,280.4130918849767,"[-0.7099917127039801, 900.2913054235819, 899.8321026455039, 899.5634515768098]",525.6090834339582,-2.596312625286333,0.27837877135617406,0.0
314,260.39770452674077,"[-0.32186534996563787, 900.2413001741855, 899.443761356934, 900.3200885051177]",525.6090834339582,-2.7829282275500873,-0.27728721823887037,0.0
315,260.4266026072258,"[0.058101851564904716, 899.792574361231, 899.5375721124441, 900.6315237285795]",525.6090834339582,-2.7157199255014963,-0.09062282804032376,0.0
316,260.40714724723586,"[-0.19899404789693004, 0.2908972715159237, -0.00945898146999332, 0.6251611355640919]",525.6090834339582,-2.6781979059589798,-0.04685917485987368,0.0
317,260.4084587866668,"[0.24953044173734612, 0.051016472506563604, 0.4460446076980089, 0.20849827507793708]",525.6090834339582,-2.767443374994834,-0.10396398294500919,0.0
318,260.4108739855943,"[-0.9042700827329269, 0.530746601511656, 0.14749352821690193, -0.29333190426087735]",525.6090834339582,-2.7519897622048717,-0.031651520367102545,0.0
319,260.4160140605944,"[0.05634967615180993, 0.22223861752484458, -0.6879387828884582, -0.26464279764421794]",525.6090834339582,-2.844755240030647,-0.2840805514668101,0.0
320,370.344383016477,"[-0.09128666037686806, 900.7498137783634, 899.888857156428, 899.1453437342501]",525.6090834339582,-5.142915412972472,0.09452017169911454,0.0
321,267.47690682888083,"[899.940782514858, -0.28945234992008045, 900.1505964525346, 899.7471789484026]",525.6090834339582,-1.810518109287193,-18.771611510938477,116.97890389789181
322,265.6754583589972,"[899.833250622831, -0.2552984674948047, 900.2097891547484, 900.0493255233524]",525.6090834339582,30.918114395304457,-3.685732554444219,0.0
323,202.54678503744753,"[-0.23451127729334198, 0.13222580859369612, 900.2755569659796, -0.48179568141090373]",525.6090834339582,1.0586835958729377,-20.87113377482213,0.0
324,226.13836226186518,"[-0.39043802860363436, 899.6545591572111, 899.9488290950322, 900.4567506582312]",525.6090834339582,-5.604806318526359,-10.280372144132885,0.0
325,204.0707483193356,"[-0.0865249335493386, 899.5988219019766, 899.4705899714864, 900.525726729948]",525.6090834339582,-2.1396971817722434,0.8942113740921168,0.0
326,227.5960324120592,"[899.6717541363074, -0.5751151250035722, -0.03699654648375286, 0.5797224795754362]",525.6090834339582,-15.818491295062136,-18.748468316261555,0.0
327,204.10113619193217,"[0.2790416810554053, 0.3841653796510184, 899.6172343685745, -0.3318230316847661]",525.6090834339582,9.974360346575365,0.7391608211684122,0.0
328,241.5723353992932,"[900.3490777550466, 0.39453758276200657, 899.8738852872922, 900.2646474919833]",525.6090834339582,18.624794088617005,-0.6037055829136594,0.0
329,199.41211949794538,"[0.357168562573901, 900.5831646241795, 900.3848720338776, 900.0560244364228]",525.6090834339582,-9.880879039094268,-0.01777957767198194,0.0
330,184.50074314477743,"[-0.4899896075420664, 0.25411536182776995, 0.4620017122335305, -0.4096896361367486]",525.6090834339582,-10.644492953954964,-3.166397461559285,0.0
331,202.37147121264314,"[-0.5151861945140532, 11.66195519190759, 899.5230692349955, 899.7977705102869]",525.6090834339582,-0.7703615125824278,8.256891211116656,0.0
332,161.5287180164327,"[0.12072451577509244, -0.22022458962836403, -0.054597251157825516, -0.5880671909831213]",525.6090834339582,-9.092064780657504,-7.354806840201641,0.0
333,353.4187655840035,"[0.3165379005094637, 0.8509884336704183, 0.06019713647763869, 0.10436059664432251]",525.6090834339582,-15.748159203286146,-2.888301329529278,0.0
334,148.2863227674747,"[-0.004587614595544631, 900.4641376698622, 900.1719979906221, 900.2889103003844]",525.6090834339582,-15.870990164039895,-1.8516100230830819,0.0
335,267.27526586889326,"[900.1131946650644, -0.8189396510763622, 900.0488174865934, 900.1475517783033]",525.6090834339582,-83.856626564479,4.828578004207819,86.59938804934808
336,259.24141177895194,"[899.1715919877606, 899.4997240428258, 900.5103958747369, 900.3236341141171]",525.6090834339582,-31.585684611947514,-22.704387645610204,145.60530065554482
337,256.668401954961,"[900.3895706367665, 900.0672781249853, 900.1922810329036, 900.136250651903]",525.6090834339582,-26.0684061283348,25.260920851612514,177.58854037167146
338,250.43713295917442,"[899.9218655983113, 900.4419052644629, 900.8889871094506, 900.3928761045171]",525.6090834339582,45.12817810782298,34.75248364458844,276.46878451218265
339,260.4624843378226,"[900.0801797477155, 899.9498751471514, 900.6564779628649, 900.3399728434833]",525.6090834339582,17.52001671413176,18.47631933668066,160.31601337454774
340,262.7812952111476,"[899.9217826345728, 899.7078492597177, 900.4175194166766, 900.820194471797]",525.6090834339582,-20.469122114688016,-2.8550982758440493,151.6126078681541
341,254.98966274728863,"[899.7301098210392, 900.346381082176, 900.837719150994, 900.3195500633218]",525.6090834339582,-39.3196916807033,-34.2523420980582,138.99907841508715
342,234.29311084177542,"[899.8877522530532, 900.4547428471575, 900.1725486746291, 900.5674244801572]",525.6090834339582,109.43818770715203,35.42131105644879,300.0
343,259.2226709486234,"[900.1404609003911, 900.1730444288046, 900.2173339452204, 899.5803493921144]",525.6090834339582,-5.039778966493939,-51.47838387289951,138.7787846576141
344,265.55624354356183,"[900.4303031767014, 900.395659492246, 899.7242862109447, 899.4500067726301]",525.6090834339582,-6.344420865375071,-13.531115973909692,151.896360387366
345,256.9451122202206,"[0.23574919554228213, 899.984535093693, 900.0664192810086, 900.3455112984471]",525.6090834339582,12.77369161706825,-52.868883047093455,132.44707404878812
